,location,dt,tweets,sentiment,distance
365,batangas,2013-11-01,1.6660663504893087,-1.4135459944004403,0.02528054342308983
366,batangas,2013-11-02,0.8351916553904913,-0.254325317933648,0.04360821559086825
367,batangas,2013-11-03,-0.24068455236566974,-0.15024972458500102,0.0056989003735751775
368,batangas,2013-11-04,-0.24068455236566974,0.11787441380154756,0.005943290268120932
369,batangas,2013-11-05,-0.8052532554456355,0.7978104568770841,0.045703076679966426
370,batangas,2013-11-06,-0.4643815856615052,0.6690151268104823,0.00853653738678517
371,batangas,2013-11-07,0.17475279518373898,-2.993745631803722,0.8301264719667723
372,batangas,2013-11-08,1.1760633251746215,-3.136265735834754,0.9726465759978042
373,batangas,2013-11-09,-0.6454696602343244,-0.7389960223742374,0.010978415908317052
374,batangas,2013-11-10,-0.6561218999150785,-0.8335397797632633,0.08356534148070882
375,batangas,2013-11-11,-0.8585144538494058,0.00864049988478395,0.013572651549508631
376,batangas,2013-11-12,-0.41112038725773487,-1.4988252012235503,0.05999866340002025
377,batangas,2013-11-13,-0.7093830983188488,-0.43283927241531917,0.008535732467202739
378,batangas,2013-11-14,-0.038291998431342414,-0.01850280190425678,0.013570650239532099
379,batangas,2013-11-15,-0.016987519069834273,0.9050991457417858,0.037007791319832894
380,batangas,2013-11-16,-0.5069905443845215,-0.10046158672497045,0.003836840710901304
381,batangas,2013-11-17,-0.6561218999150785,0.6114303256068322,0.00030417505765711894
382,batangas,2013-11-18,-0.7839487760841274,0.09337252225056167,0.014880070236589646
383,batangas,2013-11-19,-0.7626442967226192,-2.318599351069428,0.15498019123247841
384,batangas,2013-11-20,-0.8478622141686517,-0.7101811792879751,0.0006188506121892479
385,batangas,2013-11-21,-0.7413398173611111,0.005169217280281628,0.010101368945006309
386,batangas,2013-11-22,-0.4004681475769808,0.2344150305119261,0.029982736012574146
387,batangas,2013-11-23,-0.5602517427882918,0.7823379867594508,0.061038115366604195
388,batangas,2013-11-24,-0.570903982469046,0.5788145465402462,0.03231160400892885
389,batangas,2013-11-25,-0.720035337999603,0.46460330089618584,0.02091947097195701
390,batangas,2013-11-26,-0.6774263792765867,-0.05878889362114724,0.037835852392921906
391,batangas,2013-11-27,-0.7732965364033733,-0.2900227075709214,0.007910825953594824
392,batangas,2013-11-28,-0.730687577680357,-0.2032004193249944,0.006705546022126863
393,batangas,2013-11-29,-0.3685114285347186,0.9015218143769839,0.04058512268463488
394,batangas,2013-11-30,-0.17677111428114534,-0.8925524770350528,0.05823611181590704
