,location,dt,tweets,sentiment,distance
29118,sorsogon,2013-11-01,-0.3848645908737685,-1.219684453732515,0.010904665356493703
29119,sorsogon,2013-11-02,-0.40610930200598283,0.1687396652624029,0.02974441087258639
29120,sorsogon,2013-11-03,-0.39093450834011545,-1.036662481802489,0.0055668071999106505
29121,sorsogon,2013-11-04,-0.40307434327280933,1.469239005873039,0.1324228212154015
29122,sorsogon,2013-11-05,-0.3970044258064624,0.007462465897151665,0.09726433337471635
29123,sorsogon,2013-11-06,-0.3696897972079012,-1.8129239422962764,0.022479101918870814
29124,sorsogon,2013-11-07,-0.20883698434970732,-1.486066409736596,0.13909965872783014
29125,sorsogon,2013-11-08,-0.24222153041461547,-2.4954791719204676,0.030646223459249722
29126,sorsogon,2013-11-09,-0.37879467340742157,-2.1365816826088246,0.03588372800756545
29127,sorsogon,2013-11-10,-0.41824913693867666,-4.302748537774038,0.1381277084080983
29128,sorsogon,2013-11-11,-0.387899549606942,-2.3788160543505685,0.14730934102914883
29129,sorsogon,2013-11-12,-0.33327029240981954,-3.1434408786164854,0.4033364741152572
29130,sorsogon,2013-11-13,-0.3272003749434726,-2.751595605552991,0.011491201051762712
29131,sorsogon,2013-11-14,-0.3848645908737685,-0.7962708529752717,0.01667014876823225
29132,sorsogon,2013-11-15,-0.33327029240981954,-0.7890318487846252,0.023909152958878743
29133,sorsogon,2013-11-16,-0.36058492100838074,-1.0145376630240897,0.027691625978309986
29134,sorsogon,2013-11-17,-0.37879467340742157,-0.9576163115844301,0.018173129077888706
29135,sorsogon,2013-11-18,-0.3848645908737685,-0.5852018184785314,0.0029963584068634086
29136,sorsogon,2013-11-19,-0.37879467340742157,-3.0792039895393986,0.3390995850381704
29137,sorsogon,2013-11-20,-0.40610930200598283,-0.8097395503834314,0.003201451360072549
29138,sorsogon,2013-11-21,-0.4000393845396359,-1.030149812131642,0.012079476870757722
29139,sorsogon,2013-11-22,-0.3970044258064624,-0.7419144708644511,0.018720376644495107
29140,sorsogon,2013-11-23,-0.4000393845396359,-0.6506232109945636,0.027928580553102655
29141,sorsogon,2013-11-24,-0.4091442607391563,0.8568936738390828,0.02504330286724954
29142,sorsogon,2013-11-25,-0.4152141782055032,-1.8142982975717317,0.023853457194326078
29143,sorsogon,2013-11-26,-0.39093450834011545,-0.6919588070292753,0.02864762628970763
29144,sorsogon,2013-11-27,-0.3666548384747277,-1.0291618565678053,0.013067432434594295
29145,sorsogon,2013-11-28,-0.34237516860934,-2.13597470784018,0.035276753238920655
29146,sorsogon,2013-11-29,-0.3575499622752073,-1.818514860585125,0.028070020207719315
29147,sorsogon,2013-11-30,-0.3970044258064624,-1.0274412606866141,0.014788028315785517
