,location,dt,tweets,sentiment,distance
582,biliran,2013-11-01,0.8635381956576116,-0.5359503701630608,0.00046965704077339687
583,biliran,2013-11-02,-0.589966589991642,0.4797467010855984,0.0063550684218018905
584,biliran,2013-11-05,0.5281140143539377,-1.2118627902810923,0.0021295965297407626
585,biliran,2013-11-06,3.099699404348771,-0.7411147732955949,0.006461356943205154
586,biliran,2013-11-07,18.64101980475233,-0.8426816849868348,0.0179631207459362
587,biliran,2013-11-08,7.572021821731089,-0.7640994635177806,0.00011876315876213628
588,biliran,2013-11-09,8.913718546945784,-0.5961713304580337,0.004533995946655378
589,biliran,2013-11-10,6.230325096516394,-0.7317670441675466,0.0028863721848432222
590,biliran,2013-11-11,4.329588069128909,-0.7216842919394302,0.00512904794716329
591,biliran,2013-11-12,3.9941638878252346,-0.5232032124356186,0.013216814768215568
592,biliran,2013-11-13,3.546931646087003,-0.7960889758288143,0.0128250909616896
593,biliran,2013-11-14,5.447668673474488,-0.3439245802737374,0.0005674905300211419
594,biliran,2013-11-15,1.1989623769612856,0.06939288501084806,0.003908449141779291
595,biliran,2013-11-16,0.30449789348482176,-0.3438270701324138,0.0006650006713447287
596,biliran,2013-11-17,0.41630595391937975,-0.903373449618876,0.006291559519756351
597,biliran,2013-11-18,0.7517301352230537,0.7916456809584291,0.003757547542996287
598,biliran,2013-11-19,0.1926898330502638,0.008888834598095788,0.0007231217364679059
599,biliran,2013-11-20,0.6399220747884957,-0.09512927632688593,0.0005236505504632033
600,biliran,2013-11-21,0.08088177261570584,-0.9432461369461571,0.008005795836083074
601,biliran,2013-11-22,-0.030926287818852122,-0.24841901405272326,0.009218984872936542
602,biliran,2013-11-23,-0.589966589991642,2.0269099047398687,0.08693152364582302
603,biliran,2013-11-24,-0.14273434825341008,-1.162531157528,0.0013365807452685452
604,biliran,2013-11-25,-0.478158529557084,-0.029022857866368715,0.00493991784882487
605,biliran,2013-11-26,0.41630595391937975,-1.338426628959013,0.004272041429195683
606,biliran,2013-11-27,0.9753462560921696,-1.1016211994548337,0.02036815909933254
607,biliran,2013-11-28,0.41630595391937975,-0.4819994749741705,0.002179567023164186
608,biliran,2013-11-29,-0.589966589991642,-2.8697551552807705,0.08202049352674656
609,biliran,2013-11-30,-0.478158529557084,-0.5243679789191038,0.012052048284730388
