,location,dt,tweets,sentiment
6540,bohol,2010-11-01,-0.387899549606942,-0.3333269181093055
6541,bohol,2010-11-02,-0.3970044258064624,1.041259651557718
6542,bohol,2010-11-03,-0.3757597146742481,-0.656908959117073
6543,bohol,2010-11-04,-0.39093450834011545,2.2019950871495455
6544,bohol,2010-11-05,-0.3757597146742481,1.6983632810380922
6545,bohol,2010-11-06,-0.3757597146742481,0.21359340295339713
6546,bohol,2010-11-07,-0.36058492100838074,0.6115323905239877
6547,bohol,2010-11-08,-0.36361987974155424,0.44528380560018593
6548,bohol,2010-11-09,-0.40610930200598283,2.2362186560886466
6549,bohol,2010-11-10,-0.3757597146742481,-0.03919908390636662
6550,bohol,2010-11-11,-0.3848645908737685,0.7122118993392539
6551,bohol,2010-11-12,-0.3484450860756869,0.7366491457077006
6552,bohol,2010-11-13,-0.39396946707328895,0.6063286533812197
6553,bohol,2010-11-14,-0.39093450834011545,0.45173097618679336
6554,bohol,2010-11-15,-0.4000393845396359,-0.5256866584583725
6555,bohol,2010-11-16,-0.3970044258064624,2.368838017985233
6556,bohol,2010-11-17,-0.387899549606942,1.0373701489809493
6557,bohol,2010-11-18,-0.387899549606942,2.2194703774196047
6558,bohol,2010-11-19,-0.387899549606942,0.8292338107146765
6559,bohol,2010-11-20,-0.39093450834011545,1.6620392479379742
6560,bohol,2010-11-21,-0.3970044258064624,1.6573629044303526
6561,bohol,2010-11-22,-0.39093450834011545,1.162218258608425
6562,bohol,2010-11-23,-0.3848645908737685,1.1873116733300857
6563,bohol,2010-11-24,-0.3848645908737685,-0.37833921594653364
6564,bohol,2010-11-25,-0.39093450834011545,2.3823310691343407
6565,bohol,2010-11-26,-0.3848645908737685,0.5380261525709035
6566,bohol,2010-11-27,-0.37879467340742157,0.4139148033239572
6567,bohol,2010-11-28,-0.39396946707328895,0.9072904853582363
6568,bohol,2010-11-29,-0.36361987974155424,0.8339229897479867
6569,bohol,2010-11-30,-0.3848645908737685,1.2866145206812623
6905,bohol,2011-11-01,-0.3545150035420338,-1.1289490522397867
6906,bohol,2011-11-02,-0.3272003749434726,-0.6691400318488392
6907,bohol,2011-11-03,-0.33630525114299303,0.46375378635708275
6908,bohol,2011-11-04,-0.33327029240981954,-0.6738717102153261
6909,bohol,2011-11-05,-0.33630525114299303,-0.10634125299397669
6910,bohol,2011-11-06,-0.35148004480886036,0.5148231448658239
6911,bohol,2011-11-07,-0.3575499622752073,0.6461288144297778
6912,bohol,2011-11-08,-0.3545150035420338,0.817115190311143
6913,bohol,2011-11-09,-0.3575499622752073,1.4439541653902588
6914,bohol,2011-11-10,-0.3454101273425134,1.5573169075526319
6915,bohol,2011-11-11,-0.3484450860756869,0.2561889997082637
6916,bohol,2011-11-12,-0.39093450834011545,1.5839848165461907
6917,bohol,2011-11-13,-0.36361987974155424,0.6656877622638304
6918,bohol,2011-11-14,-0.3666548384747277,1.9036765854251214
6919,bohol,2011-11-15,-0.35148004480886036,0.6283731613922138
6920,bohol,2011-11-16,-0.3848645908737685,1.5020740932557652
6921,bohol,2011-11-17,-0.37879467340742157,1.1784113680450496
6922,bohol,2011-11-18,-0.3575499622752073,0.5663599941109786
6923,bohol,2011-11-19,-0.3848645908737685,1.6312140616838577
6924,bohol,2011-11-20,-0.36058492100838074,-0.48159396100605406
6925,bohol,2011-11-21,-0.3393402098761665,0.7490651722058468
6926,bohol,2011-11-22,-0.3757597146742481,0.4904420210152925
6927,bohol,2011-11-23,-0.28471095267904406,0.4324763464763891
6928,bohol,2011-11-24,-0.3180954987439522,-0.26877118891622254
6929,bohol,2011-11-25,-0.29381582887856444,1.0745487102770368
6930,bohol,2011-11-26,-0.3484450860756869,0.31687091839603515
6931,bohol,2011-11-27,-0.34237516860934,0.624340133289064
6932,bohol,2011-11-28,-0.3666548384747277,0.4595143801222922
6933,bohol,2011-11-29,-0.33327029240981954,0.48188740650578976
6934,bohol,2011-11-30,-0.3727247559410746,1.161044327186343
7271,bohol,2012-11-01,-0.28471095267904406,-0.19548992800164783
7272,bohol,2012-11-02,-0.2877459114122175,0.8599463354140605
7273,bohol,2012-11-03,-0.22097681928240118,0.5768069339248851
7274,bohol,2012-11-04,-0.31202558127760527,0.4227799425469329
7275,bohol,2012-11-05,-0.3272003749434726,0.41332632493545995
7276,bohol,2012-11-06,-0.33327029240981954,0.4700091377164836
7277,bohol,2012-11-07,-0.35148004480886036,-0.7067014457237843
7278,bohol,2012-11-08,-0.2998857463449114,-0.7294094732242151
7279,bohol,2012-11-09,-0.35148004480886036,-0.9031370999071434
7280,bohol,2012-11-10,-0.3272003749434726,-1.4193351455124887
7281,bohol,2012-11-11,-0.32416541621029915,-1.0587055586962024
7282,bohol,2012-11-12,-0.30292070507808483,1.174490912409855
7283,bohol,2012-11-13,-0.3575499622752073,1.812974256256166
7284,bohol,2012-11-14,-0.30899062254443177,-0.047937355421616534
7285,bohol,2012-11-15,-0.3545150035420338,-0.2238034712771257
7286,bohol,2012-11-16,-0.3454101273425134,0.25805006431325983
7287,bohol,2012-11-17,-0.31202558127760527,-0.41740003842626583
7288,bohol,2012-11-18,-0.3575499622752073,0.4680065413704973
7289,bohol,2012-11-19,-0.3272003749434726,-1.9991607541846983
7290,bohol,2012-11-20,-0.3180954987439522,0.29473678577770085
7291,bohol,2012-11-21,-0.239186571681442,-2.3586573728620346
7292,bohol,2012-11-22,-0.3272003749434726,-0.5532258957850785
7293,bohol,2012-11-23,-0.2968507876117379,1.1114371285092715
7294,bohol,2012-11-24,-0.25436136534730935,-0.15141215629817126
