,location,dt,tweets,sentiment
12777,cebu,2010-11-01,0.27372145422487426,-0.3869831401167812
12778,cebu,2010-11-02,0.44367914328258856,-0.5220528419175934
12779,cebu,2010-11-03,0.30710600028978247,-0.20228913979427754
12780,cebu,2010-11-04,0.0946588889676396,-0.06544064815069532
12781,cebu,2010-11-05,0.3010360828234355,0.4156578250351117
12782,cebu,2010-11-06,0.24640682562631305,0.0012029251501008604
12783,cebu,2010-11-07,0.2828263304243947,-0.17497820002426517
12784,cebu,2010-11-08,0.24033690815996614,-0.16123531123797902
12785,cebu,2010-11-09,0.24033690815996614,-0.1602560857851021
12786,cebu,2010-11-10,0.2555117018258335,0.008231413879212751
12787,cebu,2010-11-11,0.37691005115277226,0.6192421512284417
12788,cebu,2010-11-12,0.498308400479711,0.6475577740667362
12789,cebu,2010-11-13,0.34352550508786406,0.28454510078607836
12790,cebu,2010-11-14,0.28889624789074164,0.16119339187735673
12791,cebu,2010-11-15,0.34656046382103756,0.3808744585277613
12792,cebu,2010-11-16,0.39511980355181303,0.47943990484860766
12793,cebu,2010-11-17,0.27372145422487426,0.39611239486894495
12794,cebu,2010-11-18,0.3647702162200784,0.6757945155358523
12795,cebu,2010-11-19,0.28586128915756814,0.8394742240996838
12796,cebu,2010-11-20,0.31924583522247635,0.5450336229565337
12797,cebu,2010-11-21,0.17053285729697634,0.16337410949348483
12798,cebu,2010-11-22,0.21909219702775184,0.22298456296016947
12799,cebu,2010-11-23,0.31621087648930285,0.4764097199099659
12800,cebu,2010-11-24,0.30710600028978247,0.33609840524572343
12801,cebu,2010-11-25,0.5134831941455783,0.9354957666247626
12802,cebu,2010-11-26,0.2828263304243947,0.16125389818489283
12803,cebu,2010-11-27,0.4102945972176804,-0.43858339767363486
12804,cebu,2010-11-28,0.17053285729697634,-0.0783260561484658
12805,cebu,2010-11-29,0.1644629398306294,0.31158279498561153
12806,cebu,2010-11-30,0.3526303812873845,0.27160067873104343
13142,cebu,2011-11-01,1.402726102965405,0.3702246932936639
13143,cebu,2011-11-02,1.5696488332899456,0.3358138052013533
13144,cebu,2011-11-03,1.7183618112154457,0.4295479830845078
13145,cebu,2011-11-04,2.0218576845327925,0.23133034487567314
13146,cebu,2011-11-05,2.2221649609222416,0.5222488301703736
13147,cebu,2011-11-06,1.5666138745567721,0.4903576815593223
13148,cebu,2011-11-07,1.4512854426961803,0.5926766890204777
13149,cebu,2011-11-08,1.1538594868451804,0.49599439453228467
13150,cebu,2011-11-09,1.6182081730207212,0.47410585550028633
13151,cebu,2011-11-10,1.5575089983572519,0.5527808060975105
13152,cebu,2011-11-11,1.681942306417364,0.6580810998810657
13153,cebu,2011-11-12,1.5362642872250376,0.83695097695486
13154,cebu,2011-11-13,1.1417196519124866,0.6719109464270524
13155,cebu,2011-11-14,1.779060985878915,-0.2323835071443481
13156,cebu,2011-11-15,1.5514390808909049,0.14877653840391514
13157,cebu,2011-11-16,1.5241244522923436,0.10204440772108168
13158,cebu,2011-11-17,1.2873976711048132,0.5893173167427439
13159,cebu,2011-11-18,1.3784464331000172,0.4579053218045924
13160,cebu,2011-11-19,1.527159411025517,0.6014367118119402
13161,cebu,2011-11-20,1.3541667632346295,0.3456025354937305
13162,cebu,2011-11-21,1.5666138745567721,0.69532292142611
13163,cebu,2011-11-22,1.3420269283019355,-0.32369783738165936
13164,cebu,2011-11-23,1.4239708140976193,0.6267036238686304
13165,cebu,2011-11-24,1.7942357795447825,0.8514762154165019
13166,cebu,2011-11-25,1.681942306417364,0.613333754125781
13167,cebu,2011-11-26,1.390586268032711,0.8112209497099666
13168,cebu,2011-11-27,1.5423342046913844,0.4895392526285994
13169,cebu,2011-11-28,1.5878585856889864,0.4354199369636118
13170,cebu,2011-11-29,1.436110649030313,0.2861489124534163
13171,cebu,2011-11-30,1.254013125039905,0.593321366886639
13499,cebu,2012-11-01,2.431577113511211,0.561524594121576
13500,cebu,2012-11-02,2.71079331696317,0.6811740520956355
13501,cebu,2012-11-03,2.9323453044848335,0.4367755159067124
13502,cebu,2012-11-04,2.917170510818966,0.6868390471165081
13503,cebu,2012-11-05,2.7988071202252005,0.775278801182873
13504,cebu,2012-11-06,2.6500941422997006,1.0179558647895008
13505,cebu,2012-11-07,2.9050306758862723,0.7931979015392604
13506,cebu,2012-11-08,3.1478273745401495,0.7739226369070038
13507,cebu,2012-11-09,4.273797064547506,1.0489813189559605
13508,cebu,2012-11-10,3.597001267049823,1.0769399251914493
13509,cebu,2012-11-11,3.1447924158069758,0.9073799620255695
13510,cebu,2012-11-12,2.883785964754058,0.7235641086033738
13511,cebu,2012-11-13,2.692583564564129,0.7887699285553987
13512,cebu,2012-11-14,6.0856674282520675,0.9780515385640095
13513,cebu,2012-11-15,4.331461280477802,0.7202847409141167
13514,cebu,2012-11-16,3.1690720856723638,0.9481220399270205
13515,cebu,2012-11-17,3.2449460540017006,0.9404270477316772
13516,cebu,2012-11-18,2.768457532893466,1.0104221456244706
13517,cebu,2012-11-19,2.4740665357756395,0.8522538492316615
13518,cebu,2012-11-20,2.686513647097782,0.7163957398609568
13519,cebu,2012-11-21,2.7836323265593332,0.8488261731323417
13520,cebu,2012-11-22,2.8109469551578945,0.9006982340295624
13521,cebu,2012-11-23,3.1023029935425477,0.8341737858692486
13522,cebu,2012-11-24,2.7077583582299964,1.1069996058587748
13523,cebu,2012-11-25,2.358738103915048,1.023079326499741
13524,cebu,2012-11-26,2.4528218246434252,0.6322158210254065
13525,cebu,2012-11-27,2.692583564564129,0.7756131291295256
