,location,dt,tweets,sentiment,distance
26842,negros_occidental,2013-11-01,-0.3272003749434726,0.9897209656823991,0.0332212535453551
26843,negros_occidental,2013-11-02,-0.32416541621029915,0.5857903262646466,0.03390803631958772
26844,negros_occidental,2013-11-03,-0.34237516860934,1.3683440299543284,0.0028833400369188134
26845,negros_occidental,2013-11-04,-0.26650120028000324,0.7865536257490299,0.024163724691773858
26846,negros_occidental,2013-11-05,-0.3545150035420338,1.5316482870216572,0.008879987924382604
26847,negros_occidental,2013-11-06,-0.3484450860756869,0.5793144894575125,0.04038387312672176
26848,negros_occidental,2013-11-07,-0.1693825208184522,-1.3136701778541164,0.3133251266565251
26849,negros_occidental,2013-11-08,-0.06012400642420732,-1.7501910720056684,0.08201999342758581
26850,negros_occidental,2013-11-09,-0.142067892219891,-1.288719791175613,0.3382755133350286
26851,negros_occidental,2013-11-10,-0.24222153041461547,-0.08337311646336405,0.0006926093178678122
26852,negros_occidental,2013-11-11,-0.239186571681442,-1.4125679500752124,0.21442735443542915
26853,negros_occidental,2013-11-12,-0.290780870145391,-1.4032449021265887,0.22375040238405286
26854,negros_occidental,2013-11-13,-0.3272003749434726,-0.3288271064623507,0.00019282727547015321
26855,negros_occidental,2013-11-14,-0.33630525114299303,0.4591089697215563,0.0022046896622310297
26856,negros_occidental,2013-11-15,-0.3484450860756869,1.1416697257792146,0.024346407595427833
26857,negros_occidental,2013-11-16,-0.3454101273425134,0.5295614655981742,0.0015228497367503202
26858,negros_occidental,2013-11-17,-0.3575499622752073,0.556844909074962,0.025760593740037474
26859,negros_occidental,2013-11-18,-0.36361987974155424,0.700072262704304,0.004234457355474119
26860,negros_occidental,2013-11-19,-0.387899549606942,0.6222083926116205,0.0025100300273862564
26861,negros_occidental,2013-11-20,-0.2998857463449114,0.2881025612284078,0.018772460176046113
26862,negros_occidental,2013-11-21,-0.3272003749434726,-1.022387544666049,0.24978520652217462
26863,negros_occidental,2013-11-22,-0.33630525114299303,-0.7297638895540642,0.028779248123077972
26864,negros_occidental,2013-11-23,-0.35148004480886036,0.3707547279191502,0.004413787234391953
26865,negros_occidental,2013-11-24,-0.32416541621029915,0.4743725340900069,0.013058874706219581
26866,negros_occidental,2013-11-25,-0.38182963214059507,0.6451218746222197,0.0021732991574284766
26867,negros_occidental,2013-11-26,-0.36361987974155424,0.609580565839149,0.010117796745085283
26868,negros_occidental,2013-11-27,-0.3484450860756869,0.1378760676736198,0.021454324851707576
26869,negros_occidental,2013-11-28,-0.33630525114299303,1.008336377972452,0.014605841255302288
26870,negros_occidental,2013-11-29,-0.33630525114299303,1.2168369106455112,0.017732424645530598
26871,negros_occidental,2013-11-30,-0.33630525114299303,0.030209890275921206,0.015191985413941983
