,location,dt,tweets,sentiment
11713,capiz,2012-11-01,-0.39396946707328895,0.13796324223230758
11714,capiz,2012-11-02,-0.3848645908737685,1.1527163124825295
11715,capiz,2012-11-03,-0.3970044258064624,0.3958478243013681
11716,capiz,2012-11-04,-0.40610930200598283,1.6716709480308987
11717,capiz,2012-11-05,-0.36361987974155424,-1.7973389474752348
11718,capiz,2012-11-06,-0.39396946707328895,0.1299472180869237
11719,capiz,2012-11-07,-0.36058492100838074,0.42187663315850915
11720,capiz,2012-11-08,-0.3484450860756869,1.1671102386175998
11721,capiz,2012-11-09,-0.4000393845396359,0.33410048042197543
11722,capiz,2012-11-10,-0.40307434327280933,1.898237689081352
11723,capiz,2012-11-11,-0.4000393845396359,0.11895061199121439
11724,capiz,2012-11-12,-0.38182963214059507,0.33065150435103435
11725,capiz,2012-11-13,-0.387899549606942,0.12670641483062772
11726,capiz,2012-11-14,-0.36058492100838074,-1.0772485616691316
11727,capiz,2012-11-15,-0.37879467340742157,0.42832445890724485
11728,capiz,2012-11-16,-0.3848645908737685,0.7564141433697744
11729,capiz,2012-11-17,-0.4000393845396359,2.210784472500065
11730,capiz,2012-11-18,-0.40610930200598283,-0.17209458893651153
11731,capiz,2012-11-19,-0.40610930200598283,0.9300371883399544
11732,capiz,2012-11-20,-0.4000393845396359,1.3582062405713344
11733,capiz,2012-11-21,-0.3757597146742481,0.48230664953233604
11734,capiz,2012-11-22,-0.387899549606942,0.7082803017759398
11735,capiz,2012-11-23,-0.4000393845396359,1.8319696822258402
11736,capiz,2012-11-24,-0.4000393845396359,0.6846651478479994
11737,capiz,2012-11-25,-0.40610930200598283,-1.0706333816908198
11738,capiz,2012-11-26,-0.3727247559410746,0.8179789910096863
11739,capiz,2012-11-27,-0.3848645908737685,1.1387486906498225
11740,capiz,2012-11-28,-0.387899549606942,-0.31156573132814314
11741,capiz,2012-11-29,-0.40307434327280933,0.45569350386542834
11742,capiz,2012-11-30,-0.3970044258064624,-0.26555885947206764
12443,capiz,2014-11-01,-0.35148004480886036,-0.43394989033246534
12444,capiz,2014-11-02,-0.39093450834011545,0.24562235187931122
12445,capiz,2014-11-03,-0.3848645908737685,-0.043446489102840664
12446,capiz,2014-11-04,-0.37879467340742157,-0.2662555284885601
12447,capiz,2014-11-05,-0.387899549606942,-0.43245176480047015
12448,capiz,2014-11-06,-0.38182963214059507,-0.008857716938217566
12449,capiz,2014-11-07,-0.3575499622752073,0.5391690628135345
12450,capiz,2014-11-08,-0.35148004480886036,0.26646134558993423
12451,capiz,2014-11-09,-0.39093450834011545,-0.1016352325545589
12452,capiz,2014-11-10,-0.3727247559410746,0.6146886014954743
12453,capiz,2014-11-11,-0.39396946707328895,-1.2454664742995014
12454,capiz,2014-11-12,-0.35148004480886036,0.07063549348897041
12455,capiz,2014-11-13,-0.38182963214059507,-0.5698796343483927
12456,capiz,2014-11-14,-0.3393402098761665,0.27646135557833557
12457,capiz,2014-11-15,-0.3848645908737685,0.4036876291547608
12458,capiz,2014-11-16,-0.3696897972079012,1.452649588916999
12459,capiz,2014-11-17,-0.3727247559410746,-0.7271692920854445
12460,capiz,2014-11-18,-0.3848645908737685,0.43516587872081386
12461,capiz,2014-11-19,-0.38182963214059507,0.49500129002299786
12462,capiz,2014-11-20,-0.35148004480886036,1.1444030692819083
12463,capiz,2014-11-21,-0.3970044258064624,-0.3551290553227534
12464,capiz,2014-11-22,-0.3970044258064624,-0.8865745645480734
12465,capiz,2014-11-23,-0.3848645908737685,-1.1955232125882167
12466,capiz,2014-11-24,-0.387899549606942,-0.7072642787551611
12467,capiz,2014-11-25,-0.39093450834011545,-0.9741865150484714
12468,capiz,2014-11-26,-0.4000393845396359,-1.2148731420759624
12469,capiz,2014-11-27,-0.37879467340742157,0.17007068648296286
12470,capiz,2014-11-28,-0.39093450834011545,-1.1939746619693998
12471,capiz,2014-11-29,-0.39396946707328895,-0.39804056347555744
12472,capiz,2014-11-30,-0.36058492100838074,0.17899374815726968
