,location,dt,tweets,sentiment
0,aklan,2012-11-01,-0.3757597146742481,0.7599519418321496
1,aklan,2012-11-02,-0.39396946707328895,1.054606953430344
2,aklan,2012-11-03,-0.3970044258064624,2.4702295411597524
3,aklan,2012-11-04,-0.37879467340742157,0.06571765345895157
4,aklan,2012-11-05,-0.40307434327280933,0.8751185816766152
5,aklan,2012-11-06,-0.39093450834011545,0.7163761819716474
6,aklan,2012-11-07,-0.3727247559410746,0.9029186637496539
7,aklan,2012-11-08,-0.38182963214059507,1.1953799733784638
8,aklan,2012-11-09,-0.3757597146742481,0.8832239775695572
9,aklan,2012-11-10,-0.3302353336766461,-0.3515688027194483
10,aklan,2012-11-11,-0.3848645908737685,0.6225889492677401
11,aklan,2012-11-12,-0.36361987974155424,0.37360740003986986
12,aklan,2012-11-13,-0.3848645908737685,-1.138966113133322
13,aklan,2012-11-14,-0.3848645908737685,-0.004316714077762169
14,aklan,2012-11-15,-0.387899549606942,0.11516261333433403
15,aklan,2012-11-16,-0.3848645908737685,0.6541480044520024
16,aklan,2012-11-17,-0.387899549606942,1.3565931940242915
17,aklan,2012-11-18,-0.3454101273425134,1.0818006955877197
18,aklan,2012-11-19,-0.40610930200598283,-0.26891897319409575
19,aklan,2012-11-20,-0.40610930200598283,0.7921351696255542
20,aklan,2012-11-21,-0.40307434327280933,-2.865492177916424
21,aklan,2012-11-22,-0.40307434327280933,-0.734301594822975
22,aklan,2012-11-23,-0.37879467340742157,1.3229011297131246
23,aklan,2012-11-24,-0.3727247559410746,0.8776058769389277
24,aklan,2012-11-25,-0.39396946707328895,0.9345865697789514
25,aklan,2012-11-26,-0.4000393845396359,0.36486028219405287
26,aklan,2012-11-27,-0.3848645908737685,1.089952245081184
27,aklan,2012-11-28,-0.40307434327280933,1.5873472648708074
28,aklan,2012-11-29,-0.38182963214059507,0.963790402854746
29,aklan,2012-11-30,-0.36361987974155424,1.0445254040024434
730,aklan,2014-11-01,-0.3180954987439522,-1.153908434109604
731,aklan,2014-11-02,-0.39396946707328895,0.7321098115613538
732,aklan,2014-11-03,-0.34237516860934,0.5303416446332169
733,aklan,2014-11-04,-0.4000393845396359,0.20800200545955655
734,aklan,2014-11-05,-0.38182963214059507,1.0155417784666156
735,aklan,2014-11-06,-0.26346624154682974,-0.3094227876408293
736,aklan,2014-11-07,-0.33630525114299303,0.3578863551726566
737,aklan,2014-11-08,-0.3727247559410746,0.7921517309209489
738,aklan,2014-11-09,-0.39396946707328895,0.12711296259918337
739,aklan,2014-11-10,-0.3727247559410746,-2.002303083927509
740,aklan,2014-11-11,-0.387899549606942,1.4127511953058272
741,aklan,2014-11-12,-0.3757597146742481,-1.3136233893130393
742,aklan,2014-11-13,-0.38182963214059507,1.3531519039085689
743,aklan,2014-11-14,-0.39093450834011545,0.34072352272150674
744,aklan,2014-11-15,-0.3848645908737685,0.6837754849033739
745,aklan,2014-11-16,-0.40610930200598283,1.2757412482053363
746,aklan,2014-11-17,-0.3970044258064624,-0.053929986526403635
747,aklan,2014-11-18,-0.37879467340742157,0.8262667213049685
748,aklan,2014-11-19,-0.39093450834011545,-0.3175226090708243
749,aklan,2014-11-20,-0.3727247559410746,-1.233628400687076
750,aklan,2014-11-21,-0.36058492100838074,0.6698599681227104
751,aklan,2014-11-22,-0.38182963214059507,1.4102070481001012
752,aklan,2014-11-23,-0.387899549606942,0.6506386911220176
753,aklan,2014-11-24,-0.39396946707328895,0.5824032314322046
754,aklan,2014-11-25,-0.290780870145391,-3.4246063184264375
755,aklan,2014-11-26,-0.3545150035420338,-0.17145248619777997
756,aklan,2014-11-27,-0.36058492100838074,0.2121647895504615
757,aklan,2014-11-28,-0.3727247559410746,2.3681787054477677
758,aklan,2014-11-29,-0.36058492100838074,0.39225444878742527
759,aklan,2014-11-30,-0.3484450860756869,1.0842633511084325
