,location,dt,tweets,sentiment
27997,samar,2012-11-01,-0.26650120028000324,0.7924186778545189
27998,samar,2012-11-02,-0.3666548384747277,0.4142745640420876
27999,samar,2012-11-03,-0.3393402098761665,-1.584045018429484
28000,samar,2012-11-04,-0.36058492100838074,-0.5457669196617747
28001,samar,2012-11-05,-0.36058492100838074,-0.8925375854118067
28002,samar,2012-11-06,-0.33327029240981954,-2.5383603634795207
28003,samar,2012-11-07,-0.33630525114299303,-3.1213095378047426
28004,samar,2012-11-08,-0.37879467340742157,-0.9007826707146538
28005,samar,2012-11-09,-0.3727247559410746,-1.1889765816150217
28006,samar,2012-11-10,-0.3696897972079012,-0.20389048089155448
28007,samar,2012-11-11,-0.3757597146742481,-2.6394341594598174
28008,samar,2012-11-12,-0.2998857463449114,-1.208963165350944
28009,samar,2012-11-13,-0.3848645908737685,-1.513244965484892
28010,samar,2012-11-14,-0.38182963214059507,0.5030336687335987
28011,samar,2012-11-15,-0.38182963214059507,-0.8123806988901752
28012,samar,2012-11-16,-0.4091442607391563,1.2705955231890178
28013,samar,2012-11-17,-0.387899549606942,1.9049268112794742
28014,samar,2012-11-18,-0.4152141782055032,0.18484998169065325
28015,samar,2012-11-19,-0.3545150035420338,-3.0381300261859807
28016,samar,2012-11-20,-0.36361987974155424,-1.4183487482167825
28017,samar,2012-11-21,-0.39396946707328895,0.35734845039002494
28018,samar,2012-11-22,-0.40307434327280933,0.10650264836170623
28019,samar,2012-11-23,-0.40307434327280933,-0.479566113557207
28020,samar,2012-11-24,-0.387899549606942,-0.3189082703352393
28021,samar,2012-11-25,-0.39396946707328895,1.1309305994263898
28022,samar,2012-11-26,-0.32416541621029915,-0.7059875157615363
28023,samar,2012-11-27,-0.38182963214059507,-2.300583031827981
28024,samar,2012-11-28,-0.3848645908737685,-1.361490899173468
28025,samar,2012-11-29,-0.3848645908737685,-1.4763158868589357
28026,samar,2012-11-30,-0.38182963214059507,-0.5139513389547732
28727,samar,2014-11-01,-0.39396946707328895,-0.38103868596656243
28728,samar,2014-11-02,-0.387899549606942,0.12493009977797916
28729,samar,2014-11-03,-0.3696897972079012,0.527630388307855
28730,samar,2014-11-04,-0.3970044258064624,-0.3478060583906273
28731,samar,2014-11-05,-0.2968507876117379,-1.5723911192409794
28732,samar,2014-11-06,-0.2300816954819216,0.014460143652381201
28733,samar,2014-11-07,-0.13296301602037058,-0.503769652701346
28734,samar,2014-11-08,-0.3059556638112583,-0.492189258086044
28735,samar,2014-11-09,-0.3666548384747277,0.6480272566690021
28736,samar,2014-11-10,-0.29381582887856444,-0.5607095848937168
28737,samar,2014-11-11,-0.3757597146742481,-0.4769010793917553
28738,samar,2014-11-12,-0.34237516860934,-1.6094077400710067
28739,samar,2014-11-13,-0.3575499622752073,-0.778876651080249
28740,samar,2014-11-14,-0.3666548384747277,-0.6569057837351504
28741,samar,2014-11-15,-0.33630525114299303,0.6692709111027124
28742,samar,2014-11-16,-0.3666548384747277,-0.1872497318518755
28743,samar,2014-11-17,-0.3302353336766461,-2.649427569866009
28744,samar,2014-11-18,-0.39093450834011545,-0.9365829071546559
28745,samar,2014-11-19,-0.387899549606942,0.9965064619550779
28746,samar,2014-11-20,-0.3757597146742481,-0.6599073842014539
28747,samar,2014-11-21,-0.3696897972079012,1.0612636002087674
28748,samar,2014-11-22,-0.3970044258064624,1.0863032891495181
28749,samar,2014-11-23,-0.35148004480886036,-1.2381147133616988
28750,samar,2014-11-24,-0.3545150035420338,-2.0491744643372978
28751,samar,2014-11-25,-0.3575499622752073,-1.992295629242337
28752,samar,2014-11-26,-0.3696897972079012,-0.3676060774059125
28753,samar,2014-11-27,-0.40610930200598283,-1.1297732540189167
28754,samar,2014-11-28,-0.39093450834011545,-0.347749848173665
28755,samar,2014-11-29,-0.3484450860756869,-1.045498766028925
28756,samar,2014-11-30,-0.387899549606942,-0.44647103949870287
