,location,dt,tweets,sentiment,distance
17820,iloilo,2013-11-01,-0.32416541621029915,0.0035959496892923374,0.006625266576943435
17821,iloilo,2013-11-02,-0.290780870145391,0.21151600290156108,0.0007473461884813515
17822,iloilo,2013-11-03,-0.34237516860934,0.09703385299188395,0.0026673273102457845
17823,iloilo,2013-11-04,-0.2877459114122175,-0.5580364153625174,0.009755487367240079
17824,iloilo,2013-11-05,-0.28471095267904406,-0.6236436731169691,0.004640353214841686
17825,iloilo,2013-11-06,-0.3393402098761665,-0.6218398180240247,0.006444208307786137
17826,iloilo,2013-11-07,-0.19669714941701344,-1.8814921007922258,0.03221599976063927
17827,iloilo,2013-11-08,0.4800986480806702,-2.1645711426997676,0.315295041668181
17828,iloilo,2013-11-09,0.13714831123206817,-2.3911962561650117,0.5419201551334252
17829,iloilo,2013-11-10,0.030924755570996755,-1.206155255997658,0.0345824837170039
17830,iloilo,2013-11-11,0.01878492063830288,-2.222641324523774,0.37336522349218737
17831,iloilo,2013-11-12,-0.032809377825646094,-2.2119577589491737,0.3626816579175871
17832,iloilo,2013-11-13,0.0460995492368641,-1.4203335529361738,0.03109086577142861
17833,iloilo,2013-11-14,0.1857076509628437,-1.2927058836663032,0.039280433125322034
17834,iloilo,2013-11-15,-0.09654351122228895,-1.382463874385702,0.006778812779043131
17835,iloilo,2013-11-16,-0.2573963240804828,-0.7240786018506855,0.003096828477263336
17836,iloilo,2013-11-17,-0.1997321081501869,-0.29206170180987556,1.7222905257574528e-05
17837,iloilo,2013-11-18,-0.18455731448431956,-0.3500317019378132,0.0014936540800671305
17838,iloilo,2013-11-19,-0.24525648914778894,0.3667560536422312,0.002384809742299765
17839,iloilo,2013-11-20,-0.16331260335210526,-1.0677327067883728,0.0010171896267883174
17840,iloilo,2013-11-21,-0.22704673674874812,-0.4689697825447091,0.004211041103746038
17841,iloilo,2013-11-22,-0.2756060764795236,-1.5095210891454636,0.04815517211810172
17842,iloilo,2013-11-23,-0.18759227321749303,-0.7740021085228659,0.010374363425215583
17843,iloilo,2013-11-24,-0.3180954987439522,-0.9840030440592119,0.001028552032205976
17844,iloilo,2013-11-25,-0.2604312828136563,-0.8368330196967356,0.0027258742134295133
17845,iloilo,2013-11-26,-0.31202558127760527,-0.13621551222739037,0.005279122974993694
17846,iloilo,2013-11-27,-0.25436136534730935,-0.1707557910803227,0.0015797479765525813
17847,iloilo,2013-11-28,-0.3272003749434726,0.4635265786340996,0.0002702009529802485
17848,iloilo,2013-11-29,-0.30292070507808483,-0.48817144102759247,0.01728388946437376
17849,iloilo,2013-11-30,-0.3575499622752073,-0.4024280010104481,0.0002182065151797863
