,location,dt,tweets,sentiment
1824,bacolod,2010-11-01,-0.3545150035420338,-0.3746731152070828
1825,bacolod,2010-11-02,-0.3575499622752073,-0.5994799480091877
1826,bacolod,2010-11-03,-0.3696897972079012,-0.9236089351845337
1827,bacolod,2010-11-04,-0.3393402098761665,-0.30899095213262256
1828,bacolod,2010-11-05,-0.29381582887856444,1.2842952289809209
1829,bacolod,2010-11-06,-0.39396946707328895,-0.9588897208392905
1830,bacolod,2010-11-07,-0.40307434327280933,-3.372767935365981
1831,bacolod,2010-11-08,-0.3757597146742481,-0.08241715843118304
1832,bacolod,2010-11-09,-0.3727247559410746,-0.46382096448285265
1833,bacolod,2010-11-10,-0.3970044258064624,0.5165171931718046
1834,bacolod,2010-11-11,-0.3484450860756869,-0.2993250023721266
1835,bacolod,2010-11-12,-0.3575499622752073,-0.004833252967491442
1836,bacolod,2010-11-13,-0.3545150035420338,0.21548432733689607
1837,bacolod,2010-11-14,-0.3666548384747277,-0.5038240806866602
1838,bacolod,2010-11-15,-0.37879467340742157,-0.18102518899764125
1839,bacolod,2010-11-16,-0.38182963214059507,-1.4748096945289442
1840,bacolod,2010-11-17,-0.37879467340742157,0.6302344436283308
1841,bacolod,2010-11-18,-0.39396946707328895,0.5063163094532894
1842,bacolod,2010-11-19,-0.3150605400107787,-0.8424095715479909
1843,bacolod,2010-11-20,-0.36361987974155424,0.7630202869859002
1844,bacolod,2010-11-21,-0.3393402098761665,-0.8752672586255805
1845,bacolod,2010-11-22,-0.36058492100838074,0.8096295317349163
1846,bacolod,2010-11-23,-0.33327029240981954,-0.697085608901839
1847,bacolod,2010-11-24,-0.30292070507808483,-1.706499089966739
1848,bacolod,2010-11-25,-0.2968507876117379,0.10528111267978112
1849,bacolod,2010-11-26,-0.3059556638112583,-0.9565872673263749
1850,bacolod,2010-11-27,-0.290780870145391,0.06835563029499253
1851,bacolod,2010-11-28,-0.30292070507808483,-0.2725695388760987
1852,bacolod,2010-11-29,-0.3150605400107787,-0.07452533679375233
1853,bacolod,2010-11-30,-0.3454101273425134,-0.14756299656312252
2189,bacolod,2011-11-01,-0.0054947492270848745,0.6203531432127107
2190,bacolod,2011-11-02,-0.01763458415977875,0.6920030501471875
2191,bacolod,2011-11-03,-0.12385813982085017,0.5376118056803673
2192,bacolod,2011-11-04,0.01574996190512941,0.43064858167752246
2193,bacolod,2011-11-05,0.01878492063830288,0.6786661957512666
2194,bacolod,2011-11-06,-0.07833375882324814,0.5498062731164727
2195,bacolod,2011-11-07,-0.035844336558819564,0.5865749434110221
2196,bacolod,2011-11-08,-0.14813780968623794,1.0711577790412037
2197,bacolod,2011-11-09,-0.1693825208184522,0.19945546272247242
2198,bacolod,2011-11-10,-0.16634756208527873,0.5990390830907509
2199,bacolod,2011-11-11,-0.17241747955162567,0.03286919291652711
2200,bacolod,2011-11-12,-0.21490690181605424,0.7625866259109009
2201,bacolod,2011-11-13,-0.10564838742180936,1.135026983330974
2202,bacolod,2011-11-14,-0.22401177801557465,0.39862376019351164
2203,bacolod,2011-11-15,-0.15724268588575832,0.4109366416102426
2204,bacolod,2011-11-16,-0.07529880009007467,0.6168215127422365
2205,bacolod,2011-11-17,-0.1693825208184522,0.37952364309992603
2206,bacolod,2011-11-18,-0.1693825208184522,0.48001056431285366
2207,bacolod,2011-11-19,-0.11778822235450323,0.935982014421158
2208,bacolod,2011-11-20,-0.16634756208527873,0.7444432933415929
2209,bacolod,2011-11-21,-0.2300816954819216,0.36721218403466094
2210,bacolod,2011-11-22,-0.18455731448431956,0.6752974252427006
2211,bacolod,2011-11-23,-0.13903293348671752,0.7188728358811677
2212,bacolod,2011-11-24,-0.11171830488815629,-1.5488732906362142
2213,bacolod,2011-11-25,-0.16634756208527873,0.019799575199038917
2214,bacolod,2011-11-26,-0.11475326362132976,0.7411398618810155
2215,bacolod,2011-11-27,-0.13903293348671752,0.7739356971812729
2216,bacolod,2011-11-28,-0.11171830488815629,0.6819113973930131
2217,bacolod,2011-11-29,-0.0024597904939114056,1.175923974077392
2218,bacolod,2011-11-30,-0.06315896515738079,0.969334429199078
2555,bacolod,2012-11-01,0.07341417783542532,0.23782888072016847
2556,bacolod,2012-11-02,-0.04798417149151344,0.19509352109541012
2557,bacolod,2012-11-03,0.033959714304170226,-0.16416563812675564
2558,bacolod,2012-11-04,-0.008529707960258344,-0.04790462245939091
2559,bacolod,2012-11-05,-0.06315896515738079,0.0463633432996481
2560,bacolod,2012-11-06,-0.11778822235450323,0.11144070593344298
2561,bacolod,2012-11-07,-0.12385813982085017,0.5353150139286609
2562,bacolod,2012-11-08,-0.2179418605492277,-0.05367414434366536
2563,bacolod,2012-11-09,-0.18759227321749303,0.40045654069003234
2564,bacolod,2012-11-10,-0.08743863502276854,0.499376650562896
2565,bacolod,2012-11-11,-0.11778822235450323,-0.42758645047790383
2566,bacolod,2012-11-12,-0.09350855248911548,0.46052311841639776
2567,bacolod,2012-11-13,-0.06315896515738079,0.44971319904684354
2568,bacolod,2012-11-14,0.1432182286984151,-0.8027949266570313
2569,bacolod,2012-11-15,-0.12689309855402364,0.45006423496944586
2570,bacolod,2012-11-16,-0.11778822235450323,0.8293646494123837
2571,bacolod,2012-11-17,-0.06619392389055426,0.48796347985517036
2572,bacolod,2012-11-18,-0.11171830488815629,-0.38538841681975394
2573,bacolod,2012-11-19,-0.14813780968623794,0.007239052595401848
2574,bacolod,2012-11-20,-0.11171830488815629,0.850424474372825
2575,bacolod,2012-11-21,-0.15420772715258485,0.17020885503669933
