,location,dt,tweets,sentiment,distance
27602,palawan,2013-11-01,-0.10868334615498283,0.7545324477269341,0.0
27603,palawan,2013-11-02,-0.13296301602037058,0.6739587802810384,0.0
27604,palawan,2013-11-03,-0.10261342868863589,0.5734653358200634,0.0
27605,palawan,2013-11-04,-0.12385813982085017,0.26625145406133766,0.0030349587331734706
27606,palawan,2013-11-05,0.024854838104649817,-0.5857914497335313,0.006069917466346938
27607,palawan,2013-11-06,-0.05405408895786038,0.5167017340785308,0.0
27608,palawan,2013-11-07,0.14018326996524164,-0.2523959187003475,0.006069917466346941
27609,palawan,2013-11-08,0.7107555118018538,-1.6732037455378737,0.27921620345195913
27610,palawan,2013-11-09,0.25247674309266,-2.00554920277807,0.018209752399040824
27611,palawan,2013-11-10,0.2251621144940988,-1.1796472250584202,0.04552438099760203
27612,palawan,2013-11-11,0.3010360828234355,-1.2448668034985164,0.030349587331734706
27613,palawan,2013-11-12,0.05216946670321104,-1.4847336608117248,0.009104876199520405
27614,palawan,2013-11-13,0.0036101269724355327,-2.001193438670174,0.0
27615,palawan,2013-11-14,-0.09350855248911548,-0.9187051164560452,0.0030349587331734706
27616,palawan,2013-11-15,-0.142067892219891,0.5131462726155285,0.0030349587331734706
27617,palawan,2013-11-16,-0.09047359375594201,-0.4463880725996375,0.0030349587331734706
27618,palawan,2013-11-17,-0.12689309855402364,0.2830951641129801,0.006069917466346941
27619,palawan,2013-11-18,-0.13296301602037058,-0.07823363909663685,0.0
27620,palawan,2013-11-19,-0.08743863502276854,-0.39011641303847416,0.0
27621,palawan,2013-11-20,-0.12385813982085017,0.5705329302606579,0.0030349587331734706
27622,palawan,2013-11-21,-0.1693825208184522,-0.2319204233471871,0.0
27623,palawan,2013-11-22,-0.10261342868863589,-0.13465619669667747,0.0
27624,palawan,2013-11-23,-0.19669714941701344,1.0188104945644534,0.006069917466346941
27625,palawan,2013-11-24,-0.24222153041461547,0.18488926891934354,0.05159429846394897
27626,palawan,2013-11-25,0.0036101269724355327,0.7977804787877956,0.0
27627,palawan,2013-11-26,-0.20276706688336038,0.6613771370436988,0.012139834932693883
27628,palawan,2013-11-27,-0.06922888262372773,0.1320262637712041,0.0
27629,palawan,2013-11-28,-0.16634756208527873,0.6225609796275392,0.0
27630,palawan,2013-11-29,-0.19366219068383997,1.6128684530348478,0.0030349587331734706
27631,palawan,2013-11-30,-0.06012400642420732,1.5021775387943606,0.0
